id_transaksi,tanggal,cabang,kategori_produk,nama_produk,harga_satuan,jumlah_terjual,total_penjualan,metode_pembayaran,jenis_kelamin_pelanggan,usia_pelanggan,rating_kepuasan,status_promo,biaya_iklan_harian
TRX01973,2026-06-05,Jakarta,Smartphone,OPPO Reno 12,9400000,1,9400000,E-Wallet,Laki-laki,35,4,Tidak,800000
TRX01974,2026-05-26,Jakarta,Smartphone,Vivo V30,8200000,5,41000000,E-Wallet,Laki-laki,43,4,Tidak,790000
TRX01975,2026-03-06,Malang,Laptop,Acer Aspire 5,7800000,4,33105000,E-Wallet,Perempuan,41,5,Ya,600000
TRX01976,2026-04-05,Malang,Smartphone,Vivo V30,5000000,3,15000000,Tunai,Laki-laki,56,4,Tidak,350000
TRX01977,2026-02-22,Malang,Smartphone,Xiaomi Redmi Note 14,6600000,2,13200000,E-Wallet,Perempuan,20,4,Tidak,420000
TRX01978,2026-03-17,Bandung,Aksesoris,Mouse Wireless,900000,4,4425000,E-Wallet,Perempuan,60,5,Ya,420000
TRX01979,2026-04-26,Malang,Laptop,HP 14,9700000,1,9700000,Debit,Laki-laki,31,2,Tidak,470000
TRX01980,2026-05-10,Jakarta,Elektronik Rumah Tangga,Kipas Angin,5050000,1,5050000,Tunai,Laki-laki,57,3,Tidak,990000
TRX01981,2026-04-05,Bandung,Laptop,HP 14,15850000,4,63400000,Debit,Laki-laki,33,4,Tidak,370000
TRX01982,2026-06-18,Malang,Elektronik Rumah Tangga,Rice Cooker Digital,6250000,2,12500000,Kredit,Perempuan,53,4,Tidak,550000
TRX01983,2026-01-23,Surabaya,Smartphone,Samsung Galaxy A15,10000000,2,21994000,Tunai,Laki-laki,33,5,Ya,660000
TRX01984,2026-03-20,Malang,Smartphone,Vivo V30,8500000,1,8942000,Kredit,Laki-laki,53,3,Ya,370000
TRX01985,2026-01-02,Malang,Smartphone,Xiaomi Redmi Note 14,11400000,2,22800000,Debit,Perempuan,41,4,Tidak,460000
TRX01986,2026-06-21,Jakarta,Laptop,HP 14,10400000,1,10400000,Tunai,Perempuan,21,4,Tidak,810000
TRX01987,2026-02-28,Surabaya,Aksesoris,Headset Bluetooth,1200000,4,4800000,Debit,Laki-laki,59,5,Tidak,560000
TRX01988,2026-04-04,Bandung,Aksesoris,Power Bank,500000,2,1000000,Kredit,Perempuan,25,4,Tidak,420000
TRX01989,2026-03-05,Jakarta,Elektronik Rumah Tangga,Air Fryer,1850000,2,4556000,Kredit,Perempuan,46,4,Ya,880000
TRX01990,2026-05-19,Jakarta,Elektronik Rumah Tangga,Rice Cooker Digital,3700000,6,22200000,Tunai,Perempuan,21,4,Tidak,940000
TRX01991,2026-04-08,Bandung,Laptop,Acer Aspire 5,12200000,4,48800000,Debit,Laki-laki,46,4,Tidak,370000
TRX01992,2026-05-13,Surabaya,Aksesoris,Mouse Wireless,500000,1,500000,Kredit,Perempuan,50,4,Tidak,720000
TRX01993,2026-03-12,Malang,Laptop,Lenovo IdeaPad Slim 3,11100000,4,53337000,Debit,Perempuan,18,5,Ya,410000
TRX01994,2026-06-25,Bandung,Smartphone,Samsung Galaxy A15,5350000,1,5350000,Tunai,Perempuan,22,4,Tidak,360000
TRX01995,2026-01-27,Jakarta,Aksesoris,Mouse Wireless,850000,2,1700000,Tunai,Laki-laki,25,4,Tidak,770000
TRX01996,2026-05-09,Bandung,Laptop,HP 14,9200000,4,36800000,Tunai,Perempuan,29,5,Tidak,290000
TRX01997,2026-02-27,Jakarta,Smartphone,Samsung Galaxy A15,7950000,4,31800000,Tunai,Laki-laki,25,4,Tidak,1250000
TRX01998,2026-04-06,Jakarta,Smartphone,Xiaomi Redmi Note 14,7950000,1,7950000,Debit,Laki-laki,30,4,Tidak,810000
TRX01999,2026-03-29,Malang,Aksesoris,Keyboard Mechanical,600000,3,2153000,E-Wallet,Perempuan,56,4,Ya,320000
TRX02000,2026-06-19,Bandung,Laptop,HP 14,9000000,1,10435000,Debit,Perempuan,45,4,Ya,370000
TRX02001,2026-05-28,Jakarta,Smartphone,Samsung Galaxy A15,2750000,3,8250000,E-Wallet,Perempuan,53,4,Tidak,780000
TRX02002,2026-01-28,Malang,Smartphone,OPPO Reno 12,7200000,2,17375000,Debit,Laki-laki,41,3,Ya,570000
TRX02003,2026-03-16,Jakarta,Smartphone,Xiaomi Redmi Note 14,8000000,1,8000000,E-Wallet,Laki-laki,54,4,Tidak,600000
TRX02004,2026-05-07,Surabaya,Elektronik Rumah Tangga,Air Fryer,7500000,1,7500000,Tunai,Laki-laki,28,2,Tidak,620000
TRX02005,2026-01-09,Surabaya,Smartphone,Vivo V30,5650000,1,5650000,Tunai,Perempuan,55,5,Tidak,400000
TRX02006,2026-01-06,Jakarta,Aksesoris,Headset Bluetooth,550000,2,1205000,E-Wallet,Perempuan,31,5,Ya,970000
TRX02007,2026-01-13,Bandung,Smartphone,Xiaomi Redmi Note 14,6850000,2,13700000,Kredit,Perempuan,52,4,Tidak,280000
TRX02008,2026-04-05,Bandung,Smartphone,Xiaomi Redmi Note 14,11750000,5,58750000,E-Wallet,Perempuan,49,5,Tidak,270000
TRX02009,2026-02-02,Bandung,Laptop,HP 14,15500000,1,15500000,Tunai,Laki-laki,25,3,Tidak,340000
TRX02010,2026-02-16,Bandung,Elektronik Rumah Tangga,Kipas Angin,4650000,2,9300000,Tunai,Perempuan,44,4,Tidak,460000
TRX02011,2026-02-20,Jakarta,Smartphone,OPPO Reno 12,6500000,2,13000000,Debit,Laki-laki,29,4,Tidak,990000
TRX02012,2026-04-05,Malang,Smartphone,OPPO Reno 12,9700000,3,29100000,Debit,Laki-laki,20,4,Tidak,360000
TRX02013,2026-04-08,Malang,Laptop,HP 14,7400000,3,27080000,Kredit,Laki-laki,23,5,Ya,360000
TRX02014,2026-06-22,Bandung,Laptop,HP 14,15400000,3,56539000,Kredit,Perempuan,19,5,Ya,420000
TRX02015,2026-02-15,Jakarta,Elektronik Rumah Tangga,Rice Cooker Digital,2750000,5,13750000,Kredit,Laki-laki,57,3,Tidak,1030000
TRX02016,2026-04-05,Jakarta,Smartphone,Samsung Galaxy A15,9200000,3,27600000,Debit,Perempuan,30,3,Tidak,910000
TRX02017,2026-02-22,Surabaya,Elektronik Rumah Tangga,"Smart TV 43""",1150000,1,1150000,Tunai,Perempuan,51,4,Tidak,720000
TRX02018,2026-06-14,Malang,Laptop,ASUS Vivobook 14,17350000,4,69400000,E-Wallet,Perempuan,54,1,Tidak,490000
TRX02019,2026-01-07,Surabaya,Laptop,HP 14,10500000,1,12780000,E-Wallet,Laki-laki,57,4,Ya,680000
TRX02020,2026-03-24,Surabaya,Smartphone,Samsung Galaxy A15,11250000,5,56250000,Kredit,Laki-laki,32,4,Tidak,670000
TRX02021,2026-05-05,Surabaya,Laptop,ASUS Vivobook 14,11800000,5,59000000,Kredit,Laki-laki,32,5,Tidak,530000
TRX02022,2026-06-08,Surabaya,Smartphone,Vivo V30,5700000,4,22800000,Kredit,Laki-laki,22,4,Tidak,340000
TRX02023,2026-05-25,Jakarta,Elektronik Rumah Tangga,Rice Cooker Digital,1800000,4,7200000,E-Wallet,Perempuan,30,4,Tidak,970000
TRX02024,2026-04-09,Surabaya,Elektronik Rumah Tangga,Air Fryer,750000,2,1660000,E-Wallet,Perempuan,23,4,Ya,590000
TRX02025,2026-05-27,Malang,Elektronik Rumah Tangga,"Smart TV 43""",2500000,2,5000000,Debit,Perempuan,55,3,Tidak,670000
TRX02026,2026-05-16,Malang,Aksesoris,Mouse Wireless,200000,3,600000,Tunai,Laki-laki,43,4,Tidak,510000
TRX02027,2026-04-17,Malang,Elektronik Rumah Tangga,"Smart TV 43""",5500000,5,34279000,Kredit,Laki-laki,25,4,Ya,430000
TRX02028,2026-04-14,Bandung,Laptop,ASUS Vivobook 14,13450000,1,15223000,Debit,Perempuan,45,5,Ya,380000
TRX02029,2026-02-19,Surabaya,Smartphone,OPPO Reno 12,9250000,1,9250000,E-Wallet,Perempuan,53,4,Tidak,690000
TRX02030,2026-05-14,Surabaya,Laptop,HP 14,7550000,2,15100000,Kredit,Laki-laki,33,4,Tidak,570000
TRX02031,2026-05-13,Surabaya,Elektronik Rumah Tangga,"Smart TV 43""",5050000,3,16011000,Debit,Laki-laki,51,4,Ya,460000
TRX02032,2026-03-16,Jakarta,Laptop,Lenovo IdeaPad Slim 3,14250000,2,31278000,E-Wallet,Laki-laki,38,4,Ya,710000
TRX02033,2026-01-21,Jakarta,Aksesoris,Power Bank,300000,1,300000,Debit,Laki-laki,31,4,Tidak,910000
TRX02034,2026-04-18,Malang,Laptop,HP 14,12350000,1,12350000,Tunai,Perempuan,55,4,Tidak,430000
TRX02035,2026-05-13,Malang,Smartphone,Samsung Galaxy A15,6950000,5,41155000,E-Wallet,Laki-laki,31,3,Ya,530000
TRX02036,2026-04-13,Malang,Elektronik Rumah Tangga,Air Fryer,6500000,4,30974000,Kredit,Perempuan,48,3,Ya,520000
TRX02037,2026-05-10,Surabaya,Elektronik Rumah Tangga,Kipas Angin,5250000,2,10500000,Debit,Perempuan,30,4,Tidak,700000
TRX02038,2026-05-25,Bandung,Aksesoris,Keyboard Mechanical,750000,2,1628000,E-Wallet,Perempuan,36,4,Ya,450000
TRX02039,2026-03-01,Bandung,Smartphone,Xiaomi Redmi Note 14,3250000,2,7327000,Kredit,Perempuan,29,3,Ya,320000
TRX02040,2026-03-06,Bandung,Laptop,Acer Aspire 5,17700000,4,84559000,Debit,Laki-laki,47,4,Ya,380000
TRX02041,2026-03-14,Jakarta,Aksesoris,Keyboard Mechanical,100000,1,100000,E-Wallet,Laki-laki,42,3,Tidak,770000
TRX02042,2026-05-14,Malang,Aksesoris,Keyboard Mechanical,150000,1,150000,Debit,Laki-laki,56,5,Tidak,430000
TRX02043,2026-06-25,Surabaya,Smartphone,Vivo V30,8550000,1,8550000,Kredit,Laki-laki,19,1,Tidak,490000
TRX02044,2026-04-03,Jakarta,Aksesoris,Power Bank,1050000,1,1050000,Kredit,Perempuan,29,1,Tidak,820000
TRX02045,2026-06-18,Jakarta,Elektronik Rumah Tangga,Air Fryer,650000,3,1950000,Debit,Laki-laki,21,5,Tidak,510000
TRX02046,2026-02-19,Surabaya,Laptop,Acer Aspire 5,13100000,1,13100000,Debit,Perempuan,19,3,Tidak,720000
TRX02047,2026-05-22,Surabaya,Smartphone,Samsung Galaxy A15,6500000,1,7618000,E-Wallet,Laki-laki,25,4,Ya,570000
TRX02048,2026-01-15,Surabaya,Smartphone,OPPO Reno 12,2200000,2,5055000,E-Wallet,Laki-laki,42,5,Ya,670000
TRX02049,2026-01-03,Surabaya,Laptop,ASUS Vivobook 14,14600000,1,14600000,Kredit,Laki-laki,28,3,Tidak,490000
TRX02050,2026-05-21,Jakarta,Laptop,ASUS Vivobook 14,8250000,4,33000000,E-Wallet,Perempuan,56,5,Tidak,780000
TRX02051,2026-03-31,Malang,Smartphone,OPPO Reno 12,4800000,2,11670000,Debit,Laki-laki,37,4,Ya,450000
TRX02052,2026-02-28,Malang,Elektronik Rumah Tangga,"Smart TV 43""",2800000,1,3435000,Kredit,Laki-laki,25,5,Ya,500000
TRX02053,2026-01-14,Jakarta,Smartphone,Samsung Galaxy A15,2150000,2,4300000,E-Wallet,Perempuan,30,4,Tidak,790000
TRX02054,2026-01-22,Surabaya,Smartphone,OPPO Reno 12,6850000,2,15897000,Tunai,Perempuan,45,5,Ya,590000
TRX02055,2026-06-20,Jakarta,Laptop,HP 14,15750000,1,15750000,Kredit,Laki-laki,36,5,Tidak,790000
TRX02056,2026-03-06,Surabaya,Laptop,Lenovo IdeaPad Slim 3,11050000,1,12095000,E-Wallet,Laki-laki,18,4,Ya,620000
TRX02057,2026-02-22,Jakarta,Elektronik Rumah Tangga,Rice Cooker Digital,4200000,4,16800000,E-Wallet,Laki-laki,27,1,Tidak,880000
TRX02058,2026-03-12,Malang,Laptop,Acer Aspire 5,7900000,2,18799000,E-Wallet,Perempuan,54,4,Ya,500000
TRX02059,2026-06-11,Surabaya,Smartphone,Samsung Galaxy A15,9050000,4,36200000,E-Wallet,Laki-laki,54,2,Tidak,650000
TRX02060,2026-02-24,Bandung,Aksesoris,Keyboard Mechanical,550000,4,2200000,Tunai,Perempuan,34,4,Tidak,430000
TRX02061,2026-05-31,Surabaya,Aksesoris,Keyboard Mechanical,350000,1,350000,Tunai,Perempuan,38,3,Tidak,490000
TRX02062,2026-04-26,Jakarta,Aksesoris,Mouse Wireless,1100000,6,6600000,Debit,Laki-laki,58,2,Tidak,770000
TRX02063,2026-02-23,Surabaya,Elektronik Rumah Tangga,Kipas Angin,4900000,3,14700000,Tunai,Laki-laki,30,5,Tidak,600000
TRX02064,2026-04-07,Bandung,Elektronik Rumah Tangga,Kipas Angin,1200000,4,4800000,Kredit,Perempuan,57,4,Tidak,440000
TRX02065,2026-01-01,Surabaya,Laptop,Lenovo IdeaPad Slim 3,13300000,3,39900000,Debit,Perempuan,49,5,Tidak,690000
TRX02066,2026-01-23,Bandung,Smartphone,Vivo V30,9650000,2,19300000,E-Wallet,Laki-laki,24,3,Tidak,350000
TRX02067,2026-05-17,Malang,Smartphone,Vivo V30,11300000,3,33900000,Debit,Perempuan,24,4,Tidak,500000
TRX02068,2026-04-19,Malang,Aksesoris,Power Bank,850000,2,1935000,Tunai,Laki-laki,31,3,Ya,360000
TRX02069,2026-03-12,Surabaya,Smartphone,Xiaomi Redmi Note 14,8200000,1,8892000,Debit,Laki-laki,54,3,Ya,670000
TRX02070,2026-05-23,Bandung,Smartphone,Samsung Galaxy A15,11500000,2,23000000,Tunai,Laki-laki,58,4,Tidak,420000
TRX02071,2026-01-17,Jakarta,Aksesoris,Keyboard Mechanical,1100000,4,4400000,Tunai,Perempuan,18,3,Tidak,530000
TRX02072,2026-01-20,Malang,Smartphone,Xiaomi Redmi Note 14,10000000,2,20000000,Debit,Perempuan,39,1,Tidak,430000
TRX02073,2026-04-25,Jakarta,Smartphone,Xiaomi Redmi Note 14,2300000,2,4600000,Debit,Laki-laki,27,3,Tidak,790000
TRX02074,2026-04-03,Surabaya,Aksesoris,Power Bank,400000,2,800000,Debit,Laki-laki,26,3,Tidak,610000
TRX02075,2026-06-01,Malang,Aksesoris,Headset Bluetooth,1200000,2,2400000,Debit,Laki-laki,47,3,Tidak,420000
TRX02076,2026-05-31,Jakarta,Smartphone,Xiaomi Redmi Note 14,3800000,3,11400000,Tunai,Perempuan,55,3,Tidak,970000
TRX02077,2026-06-16,Malang,Smartphone,Samsung Galaxy A15,7650000,3,28493000,Kredit,Perempuan,24,5,Ya,540000
TRX02078,2026-02-04,Surabaya,Smartphone,Vivo V30,11100000,3,33300000,Debit,Laki-laki,60,4,Tidak,680000
TRX02079,2026-02-22,Malang,Laptop,HP 14,9100000,1,11200000,Kredit,Laki-laki,32,4,Ya,440000
TRX02080,2026-01-18,Jakarta,Aksesoris,Keyboard Mechanical,800000,1,800000,Tunai,Perempuan,60,2,Tidak,930000
TRX02081,2026-03-06,Bandung,Aksesoris,Power Bank,300000,4,1200000,Kredit,Laki-laki,40,5,Tidak,330000
TRX02082,2026-04-13,Malang,Smartphone,Vivo V30,6500000,1,6500000,E-Wallet,Laki-laki,38,5,Tidak,460000
TRX02083,2026-05-25,Malang,Aksesoris,Keyboard Mechanical,1050000,2,2100000,E-Wallet,Perempuan,47,3,Tidak,490000
TRX02084,2026-05-08,Bandung,Laptop,HP 14,15350000,5,94721000,E-Wallet,Perempuan,19,3,Ya,410000
TRX02085,2026-02-28,Surabaya,Aksesoris,Power Bank,850000,1,850000,Tunai,Laki-laki,59,4,Tidak,530000
TRX02086,2026-03-16,Bandung,Aksesoris,Headset Bluetooth,1200000,1,1200000,Kredit,Perempuan,56,4,Tidak,370000
TRX02087,2026-05-08,Surabaya,Elektronik Rumah Tangga,"Smart TV 43""",7150000,1,7150000,Kredit,Laki-laki,57,3,Tidak,690000
TRX02088,2026-01-04,Bandung,Aksesoris,Headset Bluetooth,200000,1,200000,Tunai,Laki-laki,28,4,Tidak,520000
TRX02089,2026-04-09,Jakarta,Smartphone,Samsung Galaxy A15,7650000,3,22950000,Kredit,Perempuan,50,1,Tidak,900000
TRX02090,2026-01-02,Bandung,Smartphone,Xiaomi Redmi Note 14,4850000,2,9700000,Debit,Laki-laki,38,5,Tidak,310000
TRX02091,2026-06-14,Jakarta,Elektronik Rumah Tangga,Kipas Angin,3300000,6,23137000,Debit,Laki-laki,53,4,Ya,810000
TRX02092,2026-01-22,Jakarta,Laptop,ASUS Vivobook 14,8550000,1,8550000,Kredit,Perempuan,40,2,Tidak,880000
TRX02093,2026-06-20,Surabaya,Elektronik Rumah Tangga,Air Fryer,3050000,2,7567000,Tunai,Laki-laki,58,3,Ya,720000
TRX02094,2026-01-16,Malang,Smartphone,OPPO Reno 12,5100000,5,25500000,Kredit,Perempuan,43,5,Tidak,390000
TRX02095,2026-05-04,Jakarta,Elektronik Rumah Tangga,Kipas Angin,3600000,1,3600000,Tunai,Laki-laki,19,4,Tidak,750000
TRX02096,2026-03-29,Malang,Smartphone,Xiaomi Redmi Note 14,10150000,1,12417000,Kredit,Perempuan,40,4,Ya,410000
TRX02097,2026-04-29,Malang,Smartphone,Xiaomi Redmi Note 14,6800000,2,13600000,E-Wallet,Laki-laki,22,2,Tidak,380000
TRX02098,2026-03-16,Bandung,Laptop,ASUS Vivobook 14,13500000,3,46105000,Kredit,Laki-laki,37,4,Ya,390000
TRX02099,2026-06-18,Jakarta,Smartphone,Samsung Galaxy A15,2600000,4,10400000,Tunai,Laki-laki,18,5,Tidak,1030000
TRX02100,2026-02-22,Malang,Smartphone,OPPO Reno 12,2150000,6,12900000,Tunai,Perempuan,52,3,Tidak,500000
TRX02101,2026-04-19,Malang,Smartphone,Xiaomi Redmi Note 14,5800000,5,29000000,E-Wallet,Perempuan,37,4,Tidak,510000
TRX02102,2026-01-03,Surabaya,Smartphone,Xiaomi Redmi Note 14,8500000,4,38446000,Debit,Perempuan,39,3,Ya,650000
TRX02103,2026-01-31,Surabaya,Elektronik Rumah Tangga,Air Fryer,1400000,2,2800000,Debit,Perempuan,20,5,Tidak,570000
TRX02104,2026-04-28,Malang,Laptop,HP 14,15000000,4,60000000,Kredit,Perempuan,44,5,Tidak,400000
TRX02105,2026-05-28,Jakarta,Elektronik Rumah Tangga,Air Fryer,1250000,1,1402000,Tunai,Perempuan,20,5,Ya,540000
TRX02106,2026-03-31,Jakarta,Elektronik Rumah Tangga,"Smart TV 43""",4400000,3,15512000,Kredit,Laki-laki,38,4,Ya,760000
TRX02107,2026-06-18,Bandung,Laptop,ASUS Vivobook 14,7650000,3,22950000,Tunai,Perempuan,58,4,Tidak,420000
TRX02108,2026-01-04,Malang,Smartphone,Vivo V30,6650000,5,33250000,E-Wallet,Perempuan,51,3,Tidak,450000
TRX02109,2026-01-09,Bandung,Aksesoris,Headset Bluetooth,150000,2,300000,Kredit,Laki-laki,58,5,Tidak,320000
TRX02110,2026-04-29,Malang,Laptop,HP 14,10650000,2,23362000,Debit,Laki-laki,42,5,Ya,420000
TRX02111,2026-04-26,Malang,Smartphone,OPPO Reno 12,8250000,1,8250000,Debit,Laki-laki,47,1,Tidak,400000
TRX02112,2026-01-01,Bandung,Aksesoris,Headset Bluetooth,700000,2,1400000,E-Wallet,Laki-laki,43,5,Tidak,350000
TRX02113,2026-02-18,Bandung,Smartphone,Xiaomi Redmi Note 14,4250000,4,17000000,Kredit,Laki-laki,23,2,Tidak,320000
TRX02114,2026-01-03,Malang,Smartphone,Vivo V30,3150000,3,9450000,Tunai,Laki-laki,52,3,Tidak,400000
TRX02115,2026-04-12,Malang,Smartphone,Vivo V30,5050000,3,15150000,Kredit,Laki-laki,23,4,Tidak,410000
TRX02116,2026-01-25,Jakarta,Aksesoris,Keyboard Mechanical,200000,4,800000,Tunai,Laki-laki,57,2,Tidak,930000
TRX02117,2026-06-23,Bandung,Laptop,Acer Aspire 5,15000000,1,15000000,Debit,Laki-laki,40,1,Tidak,460000
TRX02118,2026-06-06,Jakarta,Elektronik Rumah Tangga,Air Fryer,5100000,3,15300000,Debit,Perempuan,44,3,Tidak,870000
TRX02119,2026-06-29,Surabaya,Elektronik Rumah Tangga,Air Fryer,700000,2,1400000,Kredit,Perempuan,44,4,Tidak,560000
TRX02120,2026-06-10,Bandung,Aksesoris,Headset Bluetooth,400000,2,862000,Debit,Laki-laki,47,4,Ya,350000
TRX02121,2026-05-19,Surabaya,Smartphone,OPPO Reno 12,2950000,2,6650000,Kredit,Laki-laki,35,4,Ya,670000
TRX02122,2026-03-10,Bandung,Aksesoris,Mouse Wireless,300000,5,1659000,Debit,Laki-laki,42,5,Ya,430000
TRX02123,2026-04-24,Jakarta,Aksesoris,Headset Bluetooth,300000,1,300000,Tunai,Laki-laki,55,2,Tidak,960000
TRX02124,2026-03-14,Surabaya,Smartphone,OPPO Reno 12,5600000,6,37705000,Tunai,Laki-laki,23,5,Ya,590000
TRX02125,2026-06-15,Malang,Smartphone,Vivo V30,8300000,1,8300000,Tunai,Laki-laki,41,5,Tidak,510000
TRX02126,2026-06-05,Jakarta,Elektronik Rumah Tangga,Rice Cooker Digital,1800000,1,1800000,Debit,Perempuan,27,5,Tidak,950000
TRX02127,2026-05-31,Bandung,Smartphone,Vivo V30,9350000,1,9350000,Tunai,Laki-laki,32,5,Tidak,390000
TRX02128,2026-04-17,Surabaya,Smartphone,Samsung Galaxy A15,3500000,1,3500000,Tunai,Laki-laki,60,4,Tidak,730000
TRX02129,2026-06-19,Malang,Elektronik Rumah Tangga,Kipas Angin,6050000,1,6050000,Debit,Perempuan,26,2,Tidak,400000
TRX02130,2026-01-05,Surabaya,Elektronik Rumah Tangga,Air Fryer,5650000,4,22600000,Debit,Perempuan,59,3,Tidak,510000
TRX02131,2026-01-25,Surabaya,Smartphone,OPPO Reno 12,4450000,1,4450000,E-Wallet,Laki-laki,27,5,Tidak,560000
TRX02132,2026-05-05,Bandung,Aksesoris,Keyboard Mechanical,150000,1,150000,Debit,Perempuan,19,4,Tidak,390000
TRX02133,2026-03-28,Malang,Laptop,Acer Aspire 5,7800000,3,24587000,E-Wallet,Perempuan,38,3,Ya,450000
TRX02134,2026-03-04,Surabaya,Aksesoris,Power Bank,1150000,4,5595000,Tunai,Laki-laki,51,5,Ya,500000
TRX02135,2026-02-06,Jakarta,Elektronik Rumah Tangga,Kipas Angin,6750000,1,6750000,Debit,Perempuan,49,4,Tidak,930000
TRX02136,2026-06-08,Jakarta,Smartphone,Samsung Galaxy A15,6500000,2,13000000,Debit,Laki-laki,56,2,Tidak,890000
TRX02137,2026-06-09,Bandung,Aksesoris,Mouse Wireless,200000,1,217000,E-Wallet,Perempuan,32,5,Ya,400000
TRX02138,2026-05-18,Bandung,Elektronik Rumah Tangga,"Smart TV 43""",3050000,3,11164000,Tunai,Laki-laki,23,3,Ya,340000
TRX02139,2026-05-30,Surabaya,Smartphone,Samsung Galaxy A15,4450000,2,8900000,E-Wallet,Laki-laki,27,4,Tidak,570000
TRX02140,2026-03-12,Malang,Laptop,ASUS Vivobook 14,9100000,1,11307000,Debit,Perempuan,54,5,Ya,520000
TRX02141,2026-03-22,Jakarta,Elektronik Rumah Tangga,Rice Cooker Digital,1950000,2,3900000,Debit,Laki-laki,35,4,Tidak,830000
TRX02142,2026-04-29,Malang,Smartphone,Xiaomi Redmi Note 14,5250000,3,15750000,Debit,Laki-laki,44,3,Tidak,500000
TRX02143,2026-04-28,Surabaya,Smartphone,OPPO Reno 12,8450000,3,25350000,Kredit,Perempuan,21,3,Tidak,700000
TRX02144,2026-02-22,Malang,Smartphone,OPPO Reno 12,2100000,3,6300000,Tunai,Perempuan,58,5,Tidak,420000
TRX02145,2026-03-08,Malang,Laptop,Lenovo IdeaPad Slim 3,17400000,1,21020000,E-Wallet,Perempuan,40,5,Ya,500000
TRX02146,2026-02-20,Jakarta,Aksesoris,Mouse Wireless,150000,1,150000,Kredit,Laki-laki,48,4,Tidak,940000
TRX02147,2026-03-14,Jakarta,Elektronik Rumah Tangga,"Smart TV 43""",6300000,1,7483000,E-Wallet,Laki-laki,41,2,Ya,830000
TRX02148,2026-04-06,Malang,Smartphone,Xiaomi Redmi Note 14,8300000,1,8300000,Debit,Laki-laki,41,3,Tidak,240000
TRX02149,2026-05-12,Malang,Laptop,Lenovo IdeaPad Slim 3,14350000,3,43050000,E-Wallet,Perempuan,37,4,Tidak,560000
TRX02150,2026-05-05,Malang,Aksesoris,Keyboard Mechanical,1100000,1,1100000,E-Wallet,Laki-laki,28,3,Tidak,400000
TRX02151,2026-05-05,Surabaya,Smartphone,OPPO Reno 12,4050000,2,9400000,Kredit,Perempuan,22,1,Ya,620000
TRX02152,2026-06-27,Bandung,Aksesoris,Headset Bluetooth,150000,3,450000,Debit,Laki-laki,58,1,Tidak,430000
TRX02153,2026-03-31,Jakarta,Aksesoris,Mouse Wireless,250000,2,612000,Kredit,Laki-laki,32,4,Ya,780000
TRX02154,2026-01-09,Bandung,Laptop,Lenovo IdeaPad Slim 3,12050000,3,42623000,Kredit,Laki-laki,40,4,Ya,370000
TRX02155,2026-02-18,Bandung,Laptop,Lenovo IdeaPad Slim 3,7650000,2,15300000,Tunai,Laki-laki,26,3,Tidak,390000
TRX02156,2026-05-04,Malang,Smartphone,OPPO Reno 12,10700000,2,21400000,Tunai,Laki-laki,19,5,Tidak,480000
TRX02157,2026-05-12,Jakarta,Smartphone,Vivo V30,9800000,4,39200000,Tunai,Laki-laki,33,5,Tidak,1040000
TRX02158,2026-06-05,Surabaya,Smartphone,OPPO Reno 12,11700000,1,13780000,E-Wallet,Laki-laki,58,3,Ya,630000
TRX02159,2026-02-28,Malang,Smartphone,Vivo V30,2700000,3,8100000,Debit,Laki-laki,29,2,Tidak,420000
TRX02160,2026-05-16,Jakarta,Elektronik Rumah Tangga,"Smart TV 43""",5200000,4,20800000,Debit,Laki-laki,27,5,Tidak,1070000
TRX02161,2026-02-07,Jakarta,Elektronik Rumah Tangga,Kipas Angin,2200000,1,2200000,Tunai,Laki-laki,31,3,Tidak,730000
TRX02162,2026-05-11,Surabaya,Aksesoris,Keyboard Mechanical,350000,6,2491000,Debit,Perempuan,23,4,Ya,720000
TRX02163,2026-06-19,Bandung,Aksesoris,Headset Bluetooth,250000,1,250000,Debit,Laki-laki,48,4,Tidak,410000
TRX02164,2026-05-09,Malang,Aksesoris,Keyboard Mechanical,300000,3,900000,Debit,Laki-laki,41,4,Tidak,510000
TRX02165,2026-06-20,Surabaya,Smartphone,OPPO Reno 12,10400000,2,20800000,E-Wallet,Laki-laki,20,5,Tidak,470000
TRX02166,2026-02-14,Surabaya,Elektronik Rumah Tangga,Air Fryer,1400000,1,1400000,Debit,Perempuan,26,5,Tidak,690000
TRX02167,2026-06-07,Jakarta,Laptop,Lenovo IdeaPad Slim 3,17650000,2,35300000,E-Wallet,Laki-laki,48,4,Tidak,720000
TRX02168,2026-02-18,Surabaya,Elektronik Rumah Tangga,Kipas Angin,3400000,1,3964000,Kredit,Laki-laki,38,4,Ya,560000
TRX02169,2026-06-01,Surabaya,Smartphone,Samsung Galaxy A15,6450000,1,7543000,Kredit,Laki-laki,43,5,Ya,490000
TRX02170,2026-03-11,Surabaya,Laptop,Acer Aspire 5,7500000,4,35686000,Tunai,Perempuan,55,5,Ya,570000
TRX02171,2026-06-06,Surabaya,Aksesoris,Mouse Wireless,250000,5,1425000,Kredit,Perempuan,43,3,Ya,540000
TRX02172,2026-06-05,Jakarta,Laptop,Lenovo IdeaPad Slim 3,12600000,2,27236000,E-Wallet,Laki-laki,50,4,Ya,870000
TRX02173,2026-05-18,Bandung,Elektronik Rumah Tangga,Air Fryer,3750000,1,3750000,Tunai,Laki-laki,30,4,Tidak,510000
